,address,type,시군구,address,type
2080,서울특별시 송파구 가락동  95번지 1호 가락금호아파트 108동 1702호,사료제조업,송파구,,
2081,서울특별시 강서구 등촌동  696번지 ,사료제조업,강서구,,
2082,서울특별시 강남구 역삼동  837번지 26호 삼일프라자빌딩 1223호,사료제조업,강남구,,
2083,서울특별시 금천구 가산동  345번지 88호 (주)경향신문사 ,사료제조업,금천구,,
2084,서울특별시 노원구 공릉동  172번지 서울테크노파크 707호,사료제조업,노원구,,
2085,서울특별시 영등포구 도림동  820번지 쌍용플래티넘씨티1단지상가 에이동 203호,사료제조업,영등포구,,
2086,서울특별시 금천구 가산동  670번지 대륭테크노타운17차 1806호~1809호 1806호,사료제조업,금천구,,
2087,서울특별시 서초구 양재동  11번지 77호 신기사 ,사료제조업,서초구,,
2088,서울특별시 서초구 방배동  1038번지 대우프라자 405-2호,사료제조업,서초구,,
2089,서울특별시 양천구 신정동  294번지 20호 ,사료제조업,양천구,,
2090,서울특별시 관악구 신림동  1666번지 16호 세림빌딩 401호,사료제조업,관악구,,
2091,서울특별시 영등포구 여의도동  44번지 36호 센터빌딩 1518호,사료제조업,영등포구,,
2092,서울특별시 마포구 상암동  1680번지 상암근린상가 116호,사료제조업,마포구,,
2093,서울특별시 송파구 송파동  32번지 7호 씨엠빌딩 ,사료제조업,송파구,,
2094,서울특별시 마포구 노고산동  107번지 36호 현대벤처빌 251호,사료제조업,마포구,,
2095,서울특별시 노원구 중계동  509번지 1호 씨앤미 910호,사료제조업,노원구,,
2096,서울특별시 양천구 목동  917번지 9호 현대41타워 3011호,사료제조업,양천구,,
2097,서울특별시 구로구 신도림동  337번지 신도림1차푸르지오 103동 610호,사료제조업,구로구,,
2098,서울특별시 송파구 가락동  18번지 15호 광산빌딩 302호,사료제조업,송파구,,
2099,서울특별시 강동구 성내동  543번지 화양빌딩 201호,사료제조업,강동구,,
2100,서울특별시 노원구 상계동  463번지 ,사료제조업,노원구,,
2101,서울특별시 송파구 거여동  362번지 ,사료제조업,송파구,,
2102,서울특별시 서초구 서초동  1511번지 15호 ,사료제조업,서초구,,
2103,서울특별시 용산구 한강로3가  16번지 91호 한강그랜드오피스텔 402호,사료제조업,용산구,,
2104,서울특별시 강동구 성내동  447번지 3호 정안빌딩 ,사료제조업,강동구,,
2105,서울특별시 송파구 방이동  149번지 8호 호련빌딩 ,사료제조업,송파구,,
2106,서울특별시 동작구 신대방동  370번지 1호 농심신대방사옥 ,사료제조업,동작구,,
2107,서울특별시 송파구 가락동  99번지 6호 동부썬빌 609호,사료제조업,송파구,,
2108,서울특별시 마포구 서교동  483번지 1호 ,사료제조업,마포구,,
2109,서울특별시 서초구 방배동  833번지 21호 301호 ,사료제조업,서초구,,
2110,서울특별시 광진구 능동  258번지 4호 201호,사료제조업,광진구,,
2111,서울특별시 노원구 중계동  360번지 8호 2-607호,사료제조업,노원구,,
2112,서울특별시 서초구 양재동  328번지 6호 부석빌딩 201호 ,사료제조업,서초구,,
2113,서울특별시 강남구 역삼동  701번지 2호 삼정개발빌딩 17층 ,사료제조업,강남구,,
2114,서울특별시 강남구 역삼동  679번지 GS타워 9층 ,사료제조업,강남구,,
2115,서울특별시 강동구 둔촌동  63번지 태기빌딩 502호,사료제조업,강동구,,
2116,서울특별시 강남구 역삼동  836번지 ,사료제조업,강남구,,
2117,서울특별시 강동구 천호동  181번지 31호 ,사료제조업,강동구,,
2118,서울특별시 중구 신당동  844번지 남산타운 5동 1502호,사료제조업,중구,,
2119,서울특별시 서초구 서초동  1364번지 39호 지훈빌딩 3층 334호,사료제조업,서초구,,
2120,서울특별시 서초구 서초동  1554번지 15호 SM빌딩 6층 ,사료제조업,서초구,,
2121,서울특별시 강북구 수유동 49-78번지,사료제조업,강북구,,
2122,서울특별시 강남구 논현동  4번지 18호 ,사료제조업,강남구,,
2123,서울특별시 광진구 광장동  127번지 리버힐오피스텔 802호,사료제조업,광진구,,
2124,서울특별시 마포구 연남동  504번지 1호 4층 ,사료제조업,마포구,,
2125,서울특별시 영등포구 신길동  459번지 5호 ,사료제조업,영등포구,,
2126,서울특별시 강서구 화곡동  376번지 19호 ,사료제조업,강서구,,
2127,서울특별시 강북구 미아동  812번지 삼성래미안트리베라2차아파트 212동 401호,사료제조업,강북구,,
2128,서울특별시 성동구 성수동1가  14번지 18호 서울숲코오롱디지털타워 1402호,사료제조업,성동구,,
2129,서울특별시 강남구 수서동  716번지 사이룩스오피스텔 동관동 1302호,사료제조업,강남구,,
2130,서울특별시 송파구 삼전동  67번지 ,사료제조업,송파구,,
2131,서울특별시 노원구 상계동  1258번지 0호 희성오피앙 ,사료제조업,노원구,,
2132,서울특별시 금천구 시흥동  995번지 19호 웅비빌딩 402호,사료제조업,금천구,,
2133,서울특별시 동대문구 용두동  39번지 98호 ,사료제조업,동대문구,,
2134,서울특별시 마포구 아현동  371번지 1호 남아현 613호,사료제조업,마포구,,
2135,서울특별시 강남구 논현동  68번지 22호 ,사료제조업,강남구,,
2136,서울특별시 강동구 성내동  451번지 ,사료제조업,강동구,,
2137,서울특별시 마포구 도화동  555번지 마포한화오벨리스크 오피스텔동 2506호,사료제조업,마포구,,
2138,서울특별시 송파구 문정동  99번지 5호 네추럴빌딩 3층 ,사료제조업,송파구,,
2139,서울특별시 영등포구 여의도동  55번지 1호 대우트럼프월드 A동 409호,사료제조업,영등포구,,
2140,서울특별시 송파구 가락동  99번지 3호 제일오피스텔 1202호,사료제조업,송파구,,
2141,서울특별시 강서구 방화동  607번지 214호 유헌각빌딩 501호,사료제조업,강서구,,
2142,서울특별시 구로구 고척동  250번지 109호 ,사료제조업,구로구,,
2143,서울특별시 중랑구 묵동  48번지 22호 대한빌딩 2층 ,사료제조업,중랑구,,
2144,서울특별시 강남구 수서동  725번지 미씨오피스텔 408호,사료제조업,강남구,,
2145,서울특별시 강남구 도곡동  467번지 24호 우성캐릭터 199 빌딩 416호 ,사료제조업,강남구,,
2146,서울특별시 서초구 반포동  577번지 107호 동산빌딩 201호 ,사료제조업,서초구,,
2147,서울특별시 도봉구 방학동  619번지 13호 ,사료제조업,도봉구,,
2148,서울특별시 강남구 삼성동  159번지 1호 무역센터 3304호 ,사료제조업,강남구,,
2149,서울특별시 강남구 대치동  978번지 14호 정광빌딩 1층 ,사료제조업,강남구,,
2150,서울특별시 성북구 동소문동3가  3번지 0호 ,사료제조업,성북구,,
2151,서울특별시 강동구 천호동  305번지 0호 중앙하이츠 ,사료제조업,강동구,,
2152,서울특별시 서초구 반포동  722번지 0호 ,사료제조업,서초구,,
2153,서울특별시 은평구 응암동  122번지 10호 명남아파트 701호,사료제조업,은평구,,
2154,서울특별시 강남구 논현동  127번지 1호 국제빌딩 ,사료제조업,강남구,,
2155,서울특별시 마포구 성산동  619번지 6호 ,사료제조업,마포구,,
2156,서울특별시 강남구 삼성동  158번지 9호 동성빌딩9층 ,사료제조업,강남구,,
2157,서울특별시 금천구 독산동  291번지 7호 홈플러스 4층 ,사료제조업,금천구,,
2158,서울특별시 강남구 청담동  41번지 2호 금하빌딩 ,사료제조업,강남구,,
2159,서울특별시 강서구 화곡동  1067번지 20호 삼정빌딩 402호,사료제조업,강서구,,
2160,서울특별시 강남구 대치동  890번지 47호 미소빌딩 ,사료제조업,강남구,,
2161,서울특별시 강남구 청담동  134번지 20호 청담삼익상가 306호,사료제조업,강남구,,
2162,서울특별시 서초구 양재동  358번지 0호 102호,사료제조업,서초구,,
2163,서울특별시 노원구 공릉동  617번지 2호 204호,사료제조업,노원구,,
2164,서울특별시 강동구 천호동  326번지 31호 ,사료제조업,강동구,,
2165,서울특별시 강남구 수서동  736번지 0호 신동아아파트 705동 1205호,사료제조업,강남구,,
2166,서울특별시 도봉구 도봉동  92번지 62호 ,사료제조업,도봉구,,
2167,서울특별시 송파구 문정동  620번지 0호 송파푸르지오시티 ,사료제조업,송파구,,
2168,서울특별시 동작구 상도동  521번지 0호 상도더?아파트 ,사료제조업,동작구,,
2169,서울특별시 서대문구 창천동  72번지 31호 ,사료제조업,서대문구,,
2170,서울특별시 강북구 미아동  311번지 1호 ,사료제조업,강북구,,
2171,서울특별시 영등포구 여의도동  41번지 2호 ,사료제조업,영등포구,,
2172,서울특별시 광진구 자양동  219번지 11호 자양동명진센트라임 ,사료제조업,광진구,,
2173,서울특별시 강남구 신사동  595번지 1호 ,사료제조업,강남구,,
2174,서울특별시 종로구 원서동 159,사료제조업,종로구,,
2175,서울특별시 영등포구 당산동1가  9번지 1호 당산동코오롱주.상복합아파트 ,사료제조업,영등포구,,
2176,서울특별시 영등포구 여의도동  15번지 24호 익스콘벤처타워 ,사료제조업,영등포구,,
2177,서울특별시 송파구 방이동  22번지 5호 잠실리시온 ,사료제조업,송파구,,
2178,서울특별시 마포구 마포동  136번지 1호 한신빌딩 ,사료제조업,마포구,,
2179,서울특별시 서초구 양재동  268번지 0호 영동빌딩 ,사료제조업,서초구,,
2180,서울특별시 노원구 공릉동  441번지 60호 ,사료제조업,노원구,,
2181,서울특별시 용산구 원효로1가  47번지 3호 ,사료제조업,용산구,,
2182,서울특별시 강서구 개화동  637번지 15호 ,사료제조업,강서구,,
2183,서울특별시 송파구 문정동  9번지 11호 대양빌딩 ,사료제조업,송파구,,
2184,서울특별시 중구 신당동  361번지 4호 선일빌딩 ,사료제조업,중구,,
2185,서울특별시 영등포구 여의도동  24번지 5호 ,사료제조업,영등포구,,
2186,서울특별시 강남구 삼성동  159번지 0호 아셈타워 ,사료제조업,강남구,,
2187,서울특별시 강남구 청담동  5번지 0호 경원오피스텔 ,사료제조업,강남구,,
2188,서울특별시 송파구 가락동  177번지 6호 대영빌딩 ,사료제조업,송파구,,
2189,서울특별시 강서구 화곡동  1145번지 0호 우장산롯데캐슬아파트 ,사료제조업,강서구,,
2190,서울특별시 강서구 화곡동  359번지 62호 ,사료제조업,강서구,,
2191,서울특별시 영등포구 영등포동7가  203번지 0호 아크로타워스퀘어 ,사료제조업,영등포구,,
2192,서울특별시 강동구 천호동  315번지 22호 ,사료제조업,강동구,,
2193,서울특별시 광진구 중곡동  635번지 2호 ,사료제조업,광진구,,
2194,서울특별시 강북구 우이동  100번지 5호 화성빌딩 ,사료제조업,강북구,,
2195,서울특별시 강남구 개포동  1192번지 2호 ,사료제조업,강남구,,
2196,서울특별시 강남구 개포동  1192번지 2호 ,사료제조업,강남구,,
2197,서울특별시 서초구 서초동  1434번지 2호 신원아침도시 ,사료제조업,서초구,,
2198,서울특별시 노원구 중계동  104번지 31호 ,사료제조업,노원구,,
2199,서울특별시 금천구 가산동  470번지 8호 케이씨씨웰츠밸리 ,사료제조업,금천구,,
2200,서울특별시 성북구 장위동  45번지 1호 ,사료제조업,성북구,,
2201,서울특별시 서초구 양재동  391번지 2호 서석빌딩 ,사료제조업,서초구,,
2202,서울특별시 송파구 문정동  618번지 0호 파크하비오 ,사료제조업,송파구,,
2203,서울특별시 성동구 성수동2가  289번지 20호 신한은행 ,사료제조업,성동구,,
2204,서울특별시 강남구 역삼동  751번지 10호 삼오빌딩 ,사료제조업,강남구,,
2205,서울특별시 송파구 방이동  67번지 2호 정환빌딩 ,사료제조업,송파구,,
2206,서울특별시 영등포구 양평동5가  1번지 1호 선유도역1차아이에스비즈타워 ,사료제조업,영등포구,,
2207,서울특별시 관악구 봉천동  696번지 9호 ,사료제조업,관악구,,
2208,서울특별시 서초구 양재동  358번지 0호 ,사료제조업,서초구,,
2209,서울특별시 동대문구 전농동  650번지 2호 ,사료제조업,동대문구,,
2210,서울특별시 서초구 내곡동  178번지 9호 ,사료제조업,서초구,,
2211,서울특별시 성동구 성수동2가  559번지 4호 ,사료제조업,성동구,,
2212,서울특별시 강남구 대치동  942번지 15호 ,사료제조업,강남구,,
