,park,salon,cafe,deliver,equip,rst,hospital,manage,pharmacy,playground,restaurant,sell,cluster,lat,lng
201,0.4,0.315789474,0.272727273,0,0.12,0.370967742,0.434782609,0.391304348,0.4,0,0.135135135,0.395348837,18,37.503239,127.124507
202,0.3,0.342105263,0.090909091,0.142857143,0.12,0.306451613,0.391304348,0.260869565,0.4,0,0.108108108,0.197674419,7,37.503239,127.129507
203,0.3,0.315789474,0.090909091,0.142857143,0.12,0.225806452,0.347826087,0.217391304,0.288888889,0,0.081081081,0.162790698,19,37.503239,127.134507
204,0.3,0.368421053,0,0.142857143,0.08,0.14516129,0.391304348,0.304347826,0.177777778,0,0.027027027,0.197674419,19,37.503239,127.139507
205,0.3,0.342105263,0,0.142857143,0.16,0.129032258,0.347826087,0.304347826,0.2,0,0.027027027,0.220930233,19,37.503239,127.144507
206,0.3,0.157894737,0,0,0.16,0.048387097,0.173913043,0.130434783,0.177777778,0,0.027027027,0.186046512,2,37.503239,127.149507
207,0.3,0.105263158,0,0,0.12,0,0.130434783,0.086956522,0.155555556,0,0.027027027,0.151162791,2,37.503239,127.154507
208,0.1,0.026315789,0,0,0.04,0,0.043478261,0.043478261,0,0,0.027027027,0.093023256,15,37.503239,127.159507
209,0.1,0,0,0,0,0,0,0,0,0,0,0.011627907,15,37.503239,127.164507
210,0.1,0,0,0,0,0,0,0,0,0,0,0,15,37.503239,127.169507
211,0.1,0,0,0,0,0,0,0,0,0,0,0,15,37.503239,127.174507
212,0.1,0,0,0,0,0,0,0,0,0,0,0,15,37.503239,127.179507
213,0,0,0,0,0,0,0,0,0,0,0,0,15,37.503239,127.184507
214,0,0,0,0,0.04,0,0,0,0,0,0,0,15,37.503239,127.189507
215,0,0,0,0,0.04,0,0,0,0,0,0,0,15,37.503239,127.194507
216,0,0,0,0,0.04,0,0,0,0,0,0,0,15,37.503239,127.199507
217,0,0,0,0,0.04,0,0,0,0,0,0,0,15,37.503239,127.204507
218,0,0,0,0,0,0,0,0,0,0,0,0,15,37.503239,127.209507
219,0,0,0,0,0,0,0,0,0,0,0,0,15,37.503239,127.214507
220,0,0,0,0,0,0,0,0,0,0,0,0,15,37.503239,127.219507
221,0,0,0,0,0,0,0,0,0,0,0,0,15,37.503239,127.224507
222,0.3,0.342105263,0,0.142857143,0.16,0.048387097,0.260869565,0.086956522,0.177777778,0,0,0.186046512,19,37.508239,126.859507
223,0.3,0.263157895,0,0.142857143,0.16,0.064516129,0.260869565,0.173913043,0.177777778,0,0,0.151162791,19,37.508239,126.864507
224,0.2,0.236842105,0.090909091,0.142857143,0.16,0.080645161,0.304347826,0.173913043,0.133333333,0,0,0.139534884,19,37.508239,126.869507
225,0.1,0.131578947,0.090909091,0,0,0.161290323,0.217391304,0.130434783,0.088888889,0,0,0.069767442,19,37.508239,126.874507
226,0.1,0.184210526,0.090909091,0.142857143,0.08,0.14516129,0.304347826,0.130434783,0.177777778,0,0.054054054,0.11627907,19,37.508239,126.879507
227,0.1,0.131578947,0.181818182,0.142857143,0.12,0.14516129,0.304347826,0.043478261,0.177777778,0,0.054054054,0.093023256,19,37.508239,126.884507
228,0.1,0.105263158,0.090909091,0.142857143,0.12,0.129032258,0.304347826,0,0.155555556,0,0.054054054,0.069767442,19,37.508239,126.889507
229,0.2,0.131578947,0,0.142857143,0.24,0.129032258,0.260869565,0.086956522,0.155555556,0,0.027027027,0.104651163,19,37.508239,126.894507
230,0.2,0.105263158,0,0.142857143,0.16,0.161290323,0.173913043,0.130434783,0.177777778,0,0.027027027,0.058139535,19,37.508239,126.899507
231,0.2,0.315789474,0.090909091,0,0.2,0.161290323,0.347826087,0.347826087,0.2,0.666666667,0.081081081,0.23255814,9,37.508239,126.904507
232,0.4,0.342105263,0.090909091,0,0.2,0.064516129,0.347826087,0.391304348,0.222222222,0.666666667,0.081081081,0.197674419,9,37.508239,126.909507
233,0.5,0.394736842,0.181818182,0,0.28,0.048387097,0.434782609,0.391304348,0.288888889,0.666666667,0.081081081,0.290697674,1,37.508239,126.914507
234,0.5,0.421052632,0.181818182,0.142857143,0.28,0.032258065,0.391304348,0.391304348,0.244444444,0.666666667,0.135135135,0.23255814,1,37.508239,126.919507
235,0.5,0.315789474,0.090909091,0.285714286,0.24,0.064516129,0.347826087,0.173913043,0.155555556,0.666666667,0.135135135,0.174418605,9,37.508239,126.924507
236,0.5,0.157894737,0,0.285714286,0.28,0.064516129,0.217391304,0,0.244444444,0.666666667,0.135135135,0.11627907,9,37.508239,126.929507
237,0.4,0.210526316,0,0.285714286,0.08,0.080645161,0.173913043,0.086956522,0.311111111,0.666666667,0.108108108,0.11627907,9,37.508239,126.934507
238,0.4,0.263157895,0.090909091,0.142857143,0.16,0.096774194,0.304347826,0.086956522,0.266666667,0.333333333,0.108108108,0.162790698,10,37.508239,126.939507
239,0.4,0.236842105,0.090909091,0,0.24,0.096774194,0.304347826,0.130434783,0.288888889,0.333333333,0.054054054,0.174418605,10,37.508239,126.944507
240,0.3,0.236842105,0.090909091,0,0.32,0.080645161,0.260869565,0.173913043,0.266666667,0,0.054054054,0.127906977,19,37.508239,126.949507
241,0.2,0.210526316,0,0,0.24,0.064516129,0.260869565,0.130434783,0.244444444,0,0.135135135,0.127906977,19,37.508239,126.954507
242,0.2,0.105263158,0,0,0.12,0.032258065,0.130434783,0.086956522,0.155555556,0,0.081081081,0.11627907,2,37.508239,126.959507
243,0.2,0.105263158,0,0.142857143,0.08,0.032258065,0.086956522,0.086956522,0.111111111,0,0.081081081,0.081395349,2,37.508239,126.964507
244,0.3,0.105263158,0,0.142857143,0.04,0.016129032,0.086956522,0.086956522,0.111111111,0,0.081081081,0.069767442,2,37.508239,126.969507
245,0.2,0.052631579,0,0,0,0,0.086956522,0.043478261,0.022222222,0,0,0.046511628,15,37.508239,126.974507
246,0.2,0.026315789,0,0.142857143,0,0,0,0.043478261,0,0,0,0.023255814,15,37.508239,126.979507
247,0.2,0.026315789,0,0.142857143,0,0,0,0.043478261,0.022222222,0,0,0.023255814,15,37.508239,126.984507
248,0.2,0.078947368,0,0.285714286,0,0.016129032,0,0.086956522,0.044444444,0,0.027027027,0.046511628,11,37.508239,126.989507
249,0.1,0.105263158,0,0.285714286,0.04,0.080645161,0.173913043,0.130434783,0.177777778,0,0.027027027,0.081395349,0,37.508239,126.994507
250,0,0.105263158,0,0.285714286,0.12,0.096774194,0.217391304,0.130434783,0.266666667,0,0.054054054,0.11627907,0,37.508239,126.999507
251,0,0.263157895,0,0.142857143,0.16,0.096774194,0.391304348,0.173913043,0.4,0,0.135135135,0.139534884,19,37.508239,127.004507
252,0,0.263157895,0,0,0.2,0.112903226,0.434782609,0.217391304,0.4,0,0.297297297,0.23255814,5,37.508239,127.009507
253,0,0.5,0.090909091,0.285714286,0.48,0.129032258,0.47826087,0.391304348,0.488888889,0.333333333,0.297297297,0.453488372,8,37.508239,127.014507
254,0,0.763157895,0.181818182,0.714285714,0.8,0.258064516,0.565217391,0.608695652,0.777777778,0.333333333,0.324324324,0.755813953,3,37.508239,127.019507
255,0,0.815789474,0.181818182,0.857142857,0.88,0.290322581,0.434782609,0.695652174,0.711111111,1,0.378378378,0.930232558,6,37.508239,127.024507
256,0.1,1,0.272727273,1,0.88,0.322580645,0.52173913,0.956521739,0.666666667,1,0.351351351,1,6,37.508239,127.029507
257,0.2,1,0.181818182,0.714285714,0.8,0.35483871,0.652173913,1,0.644444444,1,0.378378378,0.965116279,6,37.508239,127.034507
258,0.3,0.684210526,0.090909091,0.285714286,0.56,0.419354839,0.565217391,0.782608696,0.533333333,1,0.27027027,0.627906977,13,37.508239,127.039507
259,0.3,0.710526316,0.090909091,0.142857143,0.88,0.483870968,0.47826087,0.739130435,0.666666667,1,0.189189189,0.569767442,13,37.508239,127.044507
260,0.2,0.578947368,0.181818182,0.142857143,0.96,0.564516129,0.565217391,0.652173913,0.6,1,0.081081081,0.5,13,37.508239,127.049507
261,0.3,0.447368421,0.181818182,0.142857143,0.8,0.564516129,0.347826087,0.434782609,0.577777778,1,0.054054054,0.453488372,13,37.508239,127.054507
262,0.3,0.315789474,0.090909091,0.142857143,0.64,0.451612903,0.217391304,0.260869565,0.4,0.666666667,0.027027027,0.302325581,13,37.508239,127.059507
263,0.3,0.184210526,0.090909091,0.142857143,0.44,0.370967742,0.130434783,0.130434783,0.311111111,0,0.027027027,0.151162791,12,37.508239,127.064507
264,0.2,0.157894737,0,0.142857143,0.16,0.129032258,0.130434783,0.217391304,0.244444444,0,0,0.139534884,19,37.508239,127.069507
265,0.2,0.315789474,0.090909091,0.285714286,0.24,0.080645161,0.217391304,0.347826087,0.222222222,0,0,0.279069767,0,37.508239,127.074507
266,0.2,0.552631579,0.181818182,0.285714286,0.4,0.048387097,0.47826087,0.52173913,0.377777778,0,0.135135135,0.453488372,7,37.508239,127.079507
267,0.2,0.710526316,0.181818182,0.428571429,0.48,0.064516129,0.608695652,0.695652174,0.488888889,0,0.162162162,0.546511628,3,37.508239,127.084507
268,0.2,0.789473684,0.181818182,0.428571429,0.64,0.14516129,0.826086957,0.826086957,0.644444444,0,0.216216216,0.709302326,3,37.508239,127.089507
269,0.2,0.631578947,0.272727273,0.285714286,0.56,0.209677419,0.782608696,0.826086957,0.533333333,0,0.243243243,0.651162791,3,37.508239,127.094507
270,0.1,0.552631579,0.181818182,0.285714286,0.52,0.290322581,0.782608696,0.565217391,0.6,0,0.243243243,0.488372093,3,37.508239,127.099507
271,0.1,0.473684211,0.363636364,0.571428571,0.44,0.435483871,0.652173913,0.47826087,0.8,0,0.243243243,0.581395349,3,37.508239,127.104507
272,0.2,0.394736842,0.545454545,0.428571429,0.32,0.387096774,0.52173913,0.434782609,0.844444444,0,0.243243243,0.523255814,3,37.508239,127.109507
273,0.3,0.394736842,1,0.428571429,0.24,0.258064516,0.565217391,0.434782609,0.688888889,0,0.243243243,0.523255814,18,37.508239,127.114507
274,0.3,0.368421053,0.818181818,0.142857143,0.16,0.161290323,0.434782609,0.391304348,0.466666667,0,0.243243243,0.5,18,37.508239,127.119507
275,0.3,0.263157895,0.727272727,0,0.08,0.161290323,0.391304348,0.260869565,0.333333333,0,0.108108108,0.360465116,18,37.508239,127.124507
276,0.3,0.236842105,0.363636364,0.142857143,0.08,0.225806452,0.347826087,0.260869565,0.2,0,0.108108108,0.197674419,18,37.508239,127.129507
277,0.3,0.184210526,0,0.142857143,0.04,0.14516129,0.304347826,0.130434783,0.2,0,0.054054054,0.093023256,19,37.508239,127.134507
278,0.3,0.131578947,0,0.285714286,0.08,0.129032258,0.217391304,0.086956522,0.066666667,0,0.027027027,0.058139535,0,37.508239,127.139507
279,0.3,0.131578947,0,0.142857143,0.16,0.096774194,0.086956522,0.086956522,0.044444444,0,0.027027027,0.046511628,2,37.508239,127.144507
280,0.3,0.078947368,0,0.142857143,0.04,0,0,0.043478261,0,0,0.027027027,0.046511628,15,37.508239,127.149507
281,0.2,0.026315789,0,0.142857143,0.08,0,0.043478261,0,0,0,0.027027027,0.058139535,15,37.508239,127.154507
282,0.1,0,0,0,0.08,0,0,0,0,0,0.027027027,0,15,37.508239,127.159507
283,0.1,0,0,0,0,0,0,0,0,0,0.027027027,0,15,37.508239,127.164507
284,0.1,0,0,0,0,0,0,0,0,0,0,0,15,37.508239,127.169507
285,0.1,0,0,0,0,0,0,0,0,0,0,0,15,37.508239,127.174507
286,0,0,0,0,0,0,0,0,0,0,0,0,15,37.508239,127.179507
287,0,0,0,0,0,0,0,0,0,0,0,0,15,37.508239,127.184507
288,0,0,0,0,0.04,0,0,0,0,0,0,0,15,37.508239,127.189507
289,0,0,0,0,0.04,0,0,0,0,0,0,0,15,37.508239,127.194507
290,0,0,0,0,0.04,0,0,0,0,0,0,0,15,37.508239,127.199507
291,0,0,0,0,0.04,0,0,0,0,0,0,0,15,37.508239,127.204507
292,0,0,0,0,0,0,0,0,0,0,0,0,15,37.508239,127.209507
293,0,0,0,0,0,0,0,0,0,0,0,0,15,37.508239,127.214507
294,0,0,0,0,0,0,0,0,0,0,0,0,15,37.508239,127.219507
295,0,0,0,0,0,0,0,0,0,0,0,0,15,37.508239,127.224507
296,0.3,0.289473684,0,0,0.08,0.048387097,0.347826087,0.173913043,0.177777778,0,0,0.197674419,19,37.513239,126.859507
297,0.3,0.236842105,0,0,0.12,0.064516129,0.347826087,0.260869565,0.133333333,0,0,0.186046512,19,37.513239,126.864507
298,0.3,0.157894737,0,0.142857143,0.04,0.080645161,0.260869565,0.173913043,0.155555556,0,0.027027027,0.104651163,19,37.513239,126.869507
299,0.1,0.184210526,0.090909091,0.142857143,0.08,0.080645161,0.217391304,0.217391304,0.133333333,0,0.027027027,0.104651163,19,37.513239,126.874507
300,0.1,0.157894737,0.181818182,0.142857143,0.12,0.112903226,0.347826087,0.130434783,0.155555556,0,0.027027027,0.127906977,19,37.513239,126.879507
301,0.1,0.078947368,0.090909091,0.142857143,0.16,0.080645161,0.304347826,0,0.222222222,0,0.054054054,0.058139535,19,37.513239,126.884507
302,0.2,0.105263158,0.090909091,0.142857143,0.12,0.129032258,0.347826087,0.043478261,0.266666667,0,0.054054054,0.104651163,19,37.513239,126.889507
303,0.2,0.157894737,0.090909091,0.142857143,0.08,0.193548387,0.391304348,0.130434783,0.266666667,0,0.054054054,0.186046512,19,37.513239,126.894507
304,0.2,0.131578947,0,0,0.08,0.193548387,0.217391304,0.130434783,0.288888889,0,0.054054054,0.162790698,19,37.513239,126.899507
305,0.2,0.210526316,0.090909091,0,0.16,0.193548387,0.347826087,0.304347826,0.4,0.333333333,0.027027027,0.26744186,10,37.513239,126.904507
306,0.5,0.342105263,0.181818182,0,0.12,0.14516129,0.391304348,0.434782609,0.333333333,0.333333333,0.108108108,0.279069767,10,37.513239,126.909507
307,0.5,0.263157895,0.181818182,0,0.2,0.048387097,0.304347826,0.347826087,0.266666667,0.333333333,0.108108108,0.220930233,10,37.513239,126.914507
308,0.5,0.263157895,0.181818182,0.142857143,0.2,0.064516129,0.347826087,0.260869565,0.155555556,0.333333333,0.135135135,0.186046512,10,37.513239,126.919507
309,0.5,0.157894737,0.090909091,0.285714286,0.16,0.209677419,0.260869565,0.130434783,0.2,0.333333333,0.135135135,0.093023256,10,37.513239,126.924507
310,0.6,0.210526316,0,0.285714286,0.16,0.225806452,0.304347826,0.173913043,0.222222222,0.333333333,0.135135135,0.151162791,10,37.513239,126.929507
311,0.4,0.131578947,0.090909091,0.285714286,0.04,0.177419355,0.217391304,0.130434783,0.266666667,0.333333333,0.135135135,0.104651163,10,37.513239,126.934507
312,0.3,0.210526316,0.090909091,0.142857143,0.04,0.096774194,0.217391304,0.217391304,0.222222222,0.333333333,0.081081081,0.162790698,10,37.513239,126.939507
313,0.3,0.131578947,0.090909091,0,0.12,0.064516129,0.173913043,0.130434783,0.244444444,0.333333333,0.108108108,0.093023256,10,37.513239,126.944507
314,0.3,0.078947368,0,0,0.08,0.080645161,0.130434783,0,0.177777778,0,0.135135135,0.058139535,2,37.513239,126.949507
315,0.1,0.026315789,0,0,0.12,0.048387097,0,0.043478261,0.2,0,0.108108108,0,15,37.513239,126.954507
316,0.2,0.105263158,0,0.142857143,0.12,0.048387097,0.086956522,0.086956522,0.133333333,0,0.108108108,0.046511628,2,37.513239,126.959507
317,0.3,0.157894737,0,0.142857143,0.08,0.032258065,0.130434783,0.173913043,0.111111111,0,0.081081081,0.069767442,2,37.513239,126.964507
318,0.3,0.210526316,0,0.285714286,0,0,0.217391304,0.217391304,0.133333333,0,0.081081081,0.127906977,0,37.513239,126.969507
319,0.2,0.131578947,0,0.285714286,0,0,0.173913043,0.173913043,0.066666667,0,0.081081081,0.127906977,0,37.513239,126.974507
320,0.2,0.105263158,0,0.142857143,0,0,0.130434783,0.130434783,0.044444444,0,0.027027027,0.104651163,15,37.513239,126.979507
321,0.2,0.052631579,0,0.142857143,0,0,0.043478261,0.086956522,0.044444444,0,0,0.069767442,15,37.513239,126.984507
322,0.1,0.052631579,0,0.142857143,0,0,0.043478261,0.086956522,0.022222222,0,0.027027027,0.058139535,15,37.513239,126.989507
323,0.1,0.026315789,0,0,0,0.016129032,0.043478261,0.043478261,0,0,0.027027027,0.011627907,15,37.513239,126.994507
324,0.1,0.026315789,0,0,0,0.064516129,0.173913043,0.043478261,0.2,0,0.081081081,0.046511628,15,37.513239,126.999507
325,0,0.105263158,0,0,0.08,0.064516129,0.217391304,0.086956522,0.266666667,0,0.297297297,0.069767442,5,37.513239,127.004507
326,0,0.184210526,0,0,0.16,0.048387097,0.260869565,0.086956522,0.355555556,0,0.324324324,0.197674419,5,37.513239,127.009507
327,0,0.421052632,0.090909091,0.142857143,0.36,0.129032258,0.391304348,0.347826087,0.688888889,0.333333333,0.324324324,0.372093023,8,37.513239,127.014507
328,0.1,0.684210526,0.363636364,0.571428571,0.8,0.161290323,0.52173913,0.565217391,0.733333333,0.333333333,0.351351351,0.686046512,3,37.513239,127.019507
329,0.1,0.789473684,0.363636364,0.714285714,0.8,0.322580645,0.782608696,0.782608696,0.822222222,0.666666667,0.432432432,0.930232558,6,37.513239,127.024507
330,0.1,0.815789474,0.363636364,0.714285714,0.84,0.370967742,0.695652174,0.826086957,0.8,1,0.405405405,0.895348837,6,37.513239,127.029507
331,0.3,0.973684211,0.181818182,0.571428571,0.84,0.387096774,0.913043478,0.956521739,0.377777778,1,0.405405405,0.848837209,6,37.513239,127.034507
332,0.3,0.657894737,0.090909091,0.285714286,0.64,0.274193548,0.565217391,0.652173913,0.355555556,1,0.378378378,0.593023256,13,37.513239,127.039507
333,0.3,0.552631579,0.090909091,0,0.6,0.177419355,0.695652174,0.652173913,0.4,1,0.243243243,0.511627907,13,37.513239,127.044507
334,0.3,0.605263158,0.090909091,0,0.68,0.370967742,0.608695652,0.608695652,0.533333333,1,0.135135135,0.581395349,13,37.513239,127.049507
335,0.3,0.578947368,0.090909091,0,0.88,0.451612903,0.565217391,0.47826087,0.422222222,0.666666667,0.081081081,0.453488372,13,37.513239,127.054507
336,0.3,0.421052632,0.090909091,0.142857143,0.68,0.370967742,0.173913043,0.304347826,0.311111111,0.333333333,0.027027027,0.325581395,8,37.513239,127.059507
337,0.3,0.157894737,0,0,0.44,0.274193548,0.043478261,0.086956522,0.244444444,0.333333333,0.027027027,0.093023256,10,37.513239,127.064507
338,0.3,0.157894737,0,0,0.24,0.112903226,0.130434783,0.086956522,0.244444444,0,0,0.081395349,2,37.513239,127.069507
339,0.2,0.236842105,0,0.285714286,0.12,0.048387097,0.173913043,0.260869565,0.244444444,0,0.027027027,0.23255814,0,37.513239,127.074507
340,0.2,0.368421053,0.181818182,0.285714286,0.16,0.016129032,0.304347826,0.391304348,0.311111111,0,0.108108108,0.337209302,0,37.513239,127.079507
341,0.2,0.5,0.181818182,0.285714286,0.16,0.032258065,0.565217391,0.47826087,0.333333333,0,0.162162162,0.476744186,7,37.513239,127.084507
342,0.2,0.526315789,0.181818182,0.428571429,0.24,0.032258065,0.608695652,0.565217391,0.4,0,0.243243243,0.488372093,3,37.513239,127.089507
343,0.2,0.421052632,0.090909091,0.142857143,0.24,0.209677419,0.608695652,0.434782609,0.555555556,0,0.243243243,0.453488372,7,37.513239,127.094507
344,0.1,0.289473684,0.181818182,0.142857143,0.28,0.338709677,0.52173913,0.391304348,0.4,0,0.243243243,0.290697674,7,37.513239,127.099507
345,0.2,0.236842105,0.181818182,0,0.36,0.419354839,0.434782609,0.304347826,0.644444444,0,0.243243243,0.244186047,12,37.513239,127.104507
346,0.2,0.315789474,0.545454545,0.142857143,0.32,0.35483871,0.47826087,0.304347826,0.688888889,0,0.243243243,0.302325581,18,37.513239,127.109507
347,0.3,0.342105263,0.636363636,0.142857143,0.32,0.290322581,0.260869565,0.347826087,0.533333333,0,0.27027027,0.38372093,18,37.513239,127.114507
348,0.3,0.263157895,0.636363636,0,0.12,0.14516129,0.347826087,0.304347826,0.444444444,0,0.243243243,0.360465116,18,37.513239,127.119507
349,0.2,0.236842105,0.545454545,0,0.08,0.080645161,0.391304348,0.260869565,0.288888889,0,0.162162162,0.313953488,18,37.513239,127.124507
350,0.2,0.184210526,0.454545455,0,0,0.048387097,0.260869565,0.217391304,0.155555556,0,0.135135135,0.244186047,18,37.513239,127.129507
351,0.3,0.105263158,0.181818182,0,0.08,0.080645161,0.217391304,0.086956522,0.133333333,0,0.081081081,0.081395349,19,37.513239,127.134507
352,0.3,0.078947368,0,0.142857143,0.12,0.016129032,0.086956522,0.043478261,0.066666667,0,0.081081081,0.034883721,2,37.513239,127.139507
353,0.2,0.026315789,0,0.142857143,0.12,0,0,0,0,0,0.081081081,0,15,37.513239,127.144507
354,0.2,0.026315789,0,0.142857143,0.2,0,0,0,0,0,0.081081081,0,15,37.513239,127.149507
355,0.1,0.026315789,0,0.142857143,0.2,0,0,0,0,0,0.027027027,0,15,37.513239,127.154507
356,0.1,0,0,0,0.08,0,0,0,0,0,0.027027027,0,15,37.513239,127.159507
357,0.1,0,0,0,0.08,0,0,0,0,0,0.027027027,0,15,37.513239,127.164507
358,0.1,0,0,0,0,0,0,0,0,0,0,0,15,37.513239,127.169507
359,0.1,0,0,0,0,0,0,0,0,0,0,0,15,37.513239,127.174507
360,0,0,0,0,0,0,0,0,0,0,0,0,15,37.513239,127.179507
361,0,0,0,0,0,0,0,0,0,0,0,0,15,37.513239,127.184507
362,0,0,0,0,0.04,0,0,0,0,0,0,0,15,37.513239,127.189507
363,0,0,0,0,0.04,0,0,0,0,0,0,0,15,37.513239,127.194507
364,0,0,0,0,0.04,0,0,0,0,0,0,0,15,37.513239,127.199507
365,0,0,0,0,0.04,0,0,0,0,0,0,0,15,37.513239,127.204507
366,0,0,0,0,0,0,0,0,0,0,0,0,15,37.513239,127.209507
367,0,0,0,0,0,0,0,0,0,0,0,0,15,37.513239,127.214507
368,0,0,0,0,0,0,0,0,0,0,0,0,15,37.513239,127.219507
369,0,0,0,0,0,0,0,0,0,0,0,0,15,37.513239,127.224507
370,0.3,0.394736842,0,0,0.2,0.080645161,0.608695652,0.260869565,0.177777778,0.333333333,0,0.302325581,10,37.518239,126.859507
