,name,lat,lng,address,type
251,펫토피아동물병원,40.7608494,-73.8016876,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합)",동물보호센터
252,평창군유기동물보호소,37.6988702,128.8293682,강원도 평창군 진부면 청송로 61,동물보호센터
253,평택시유기동물보호소,37.1307964,127.0555295,경기도 평택시 진위면 야막길 108-86 (진위면),동물보호센터
254,포산동물병원,35.6924258,128.4417881,대구광역시 달성군 현풍면 비슬로 614-1 (현풍면) 논공읍 관할,동물보호센터
255,하나동물병원,49.2492797,-122.8624465,전라북도 남원시 왕정동 67,동물보호센터
256,하남동물병원,37.5371424,127.2040914,경기도 하남시 신평로 37 (덕풍동) 하남동물병원,동물보호센터
257,하동군유기동물보호소,35.0672108,127.7512687,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,동물보호센터
258,하얀비둘기,35.9567214,126.971962,부산광역시 강서구 제도로 726 (강동동),동물보호센터
260,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 감악산로 63-37 (남면),동물보호센터
261,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 감악산로 63-37 (남면),동물보호센터
262,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 감악산로 63-37 (남면),동물보호센터
263,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 감악산로 63-37 (남면),동물보호센터
264,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 감악산로 63-37,동물보호센터
265,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 감악산로 63-37,동물보호센터
266,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 감악산로 63-37 (남면),동물보호센터
267,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 감악산로 63-37,동물보호센터
268,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 상수리 410-1,동물보호센터
269,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 감악산로 63-37 (남면),동물보호센터
270,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 감악산로 63-48,동물보호센터
271,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 감악산로 63-37 (남면),동물보호센터
272,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 감악산로 63-37 (남면) 한국동물구조관리협회,동물보호센터
273,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 상수리 410-1,동물보호센터
274,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 감악산로 63-37 (남면),동물보호센터
275,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 감악산로 63-37,동물보호센터
276,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 감악산로 63-37 (남면),동물보호센터
277,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 감악산로 63-37 (남면) 한국동물구조관리협회,동물보호센터
278,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 감악산로 63-37 (남면),동물보호센터
279,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 감악산로 63-37 (사)한국동물구조관리협회,동물보호센터
280,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 감악산로 63-37,동물보호센터
281,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 감악산로 63-37 (남면),동물보호센터
282,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 감악산로 63-37,동물보호센터
283,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 감악산로 63-37 (남면),동물보호센터
284,한국동물구조관리협회,37.870134,126.98335,경기도 양주시 남면 감악산로 63-37 (남면) 한국동물구조관리협회,동물보호센터
285,한국야생동물보호협회,37.340129,126.8700489,경기도 안산시 상록구 청곡길 50 (부곡동),동물보호센터
286,한국야생동물보호협회,37.340129,126.8700489,경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,동물보호센터
287,한국야생동물보호협회,37.340129,126.8700489,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,동물보호센터
288,한국야생동물보호협회,37.340129,126.8700489,경기도 안산시 상록구 청곡길 50 (부곡동) (사)한국야생동물보호협회,동물보호센터
289,한국야생동물보호협회,37.340129,126.8700489,경기도 안산시 상록구 청곡길 50 (부곡동),동물보호센터
290,한국야생동물보호협회,37.340129,126.8700489,경기도 안산시 상록구 청곡길 50 (부곡동),동물보호센터
291,한남동물병원,37.5323764,127.0052674,서울특별시 용산구 한남동 642-4,동물보호센터
292,한샘동물병원,37.4964388,126.8590964,"서울특별시 구로구 경인로 350 (개봉동, 비동) 105호",동물보호센터
293,함양군위탁보호소,35.50874110000001,127.7297869,"경상남도 함양군 함양읍 함양남서로 996-76 (함양읍, 농업기술센터)",동물보호센터
